Type,X,Y,BB Width,BB Height,filename,Image Width,Image Height
picture,245,490,160,134,video7_5_1_shot17.jpg,1280,720
picture,688,407,308,218,video7_5_1_shot17.jpg,1280,720
text box,742,351,131,50,video7_5_1_shot17.jpg,1280,720
header,150,8,289,55,video7_5_1_shot18.jpg,1280,720
title,130,123,543,41,video7_5_1_shot18.jpg,1280,720
picture,675,7,178,153,video7_5_1_shot18.jpg,1280,720
footer,119,678,65,20,video7_5_1_shot18.jpg,1280,720
instructor,958,387,321,332,video7_5_1_shot18.jpg,1280,720
diagram,72,206,933,140,video7_5_1_shot18.jpg,1280,720
picture,855,35,157,107,video7_5_1_shot18.jpg,1280,720
text box,714,157,301,20,video7_5_1_shot18.jpg,1280,720
picture,893,370,115,118,video7_5_1_shot18.jpg,1280,720
header,150,8,289,55,video7_5_1_shot19.jpg,1280,720
title,130,123,543,41,video7_5_1_shot19.jpg,1280,720
picture,675,7,178,153,video7_5_1_shot19.jpg,1280,720
footer,119,678,65,20,video7_5_1_shot19.jpg,1280,720
instructor,966,390,314,329,video7_5_1_shot19.jpg,1280,720
diagram,72,206,933,139,video7_5_1_shot19.jpg,1280,720
picture,855,35,157,107,video7_5_1_shot19.jpg,1280,720
text box,714,157,301,20,video7_5_1_shot19.jpg,1280,720
picture,893,370,115,118,video7_5_1_shot19.jpg,1280,720
text box,72,352,141,305,video7_5_1_shot19.jpg,1280,720
header,149,6,290,58,video7_5_1_shot2.jpg,1280,720
header,675,46,219,18,video7_5_1_shot2.jpg,1280,720
title,132,125,410,44,video7_5_1_shot2.jpg,1280,720
text box,120,201,840,70,video7_5_1_shot2.jpg,1280,720
text box,121,284,843,71,video7_5_1_shot2.jpg,1280,720
text box,120,368,753,72,video7_5_1_shot2.jpg,1280,720
instructor,956,378,323,341,video7_5_1_shot2.jpg,1280,720
footer,119,678,67,19,video7_5_1_shot2.jpg,1280,720
header,150,8,289,55,video7_5_1_shot20.jpg,1280,720
title,130,123,543,41,video7_5_1_shot20.jpg,1280,720
picture,675,7,178,153,video7_5_1_shot20.jpg,1280,720
footer,119,678,65,20,video7_5_1_shot20.jpg,1280,720
instructor,958,385,321,334,video7_5_1_shot20.jpg,1280,720
diagram,73,206,933,139,video7_5_1_shot20.jpg,1280,720
picture,855,35,157,107,video7_5_1_shot20.jpg,1280,720
text box,714,157,301,20,video7_5_1_shot20.jpg,1280,720
picture,893,370,115,118,video7_5_1_shot20.jpg,1280,720
text box,71,351,141,306,video7_5_1_shot20.jpg,1280,720
text box,233,352,134,304,video7_5_1_shot20.jpg,1280,720
diagram,410,358,239,295,video7_5_1_shot20.jpg,1280,720
text box,740,352,135,78,video7_5_1_shot20.jpg,1280,720
picture,706,456,166,149,video7_5_1_shot20.jpg,1280,720
picture,884,551,126,109,video7_5_1_shot20.jpg,1280,720
header,150,8,290,55,video7_5_1_shot3.jpg,1280,720
header,674,46,219,16,video7_5_1_shot3.jpg,1280,720
title,118,110,594,38,video7_5_1_shot3.jpg,1280,720
picture,301,205,469,297,video7_5_1_shot3.jpg,1280,720
diagram,241,563,604,53,video7_5_1_shot3.jpg,1280,720
instructor,956,379,323,340,video7_5_1_shot3.jpg,1280,720
footer,120,678,64,19,video7_5_1_shot3.jpg,1280,720
header,149,7,291,57,video7_5_1_shot4.jpg,1280,720
header,674,46,219,16,video7_5_1_shot4.jpg,1280,720
title,121,110,701,45,video7_5_1_shot4.jpg,1280,720
text box,112,177,855,70,video7_5_1_shot4.jpg,1280,720
instructor,958,379,322,340,video7_5_1_shot4.jpg,1280,720
footer,119,678,66,19,video7_5_1_shot4.jpg,1280,720
header,149,7,291,57,video7_5_1_shot5.jpg,1280,720
header,674,46,219,16,video7_5_1_shot5.jpg,1280,720
title,121,110,701,45,video7_5_1_shot5.jpg,1280,720
text box,112,177,855,70,video7_5_1_shot5.jpg,1280,720
footer,119,678,66,19,video7_5_1_shot5.jpg,1280,720
diagram,75,317,709,54,video7_5_1_shot5.jpg,1280,720
picture,67,382,702,218,video7_5_1_shot5.jpg,1280,720
instructor,947,377,332,342,video7_5_1_shot5.jpg,1280,720
header,149,7,291,57,video7_5_1_shot6.jpg,1280,720
header,674,46,219,16,video7_5_1_shot6.jpg,1280,720
title,121,110,701,45,video7_5_1_shot6.jpg,1280,720
text box,112,177,855,70,video7_5_1_shot6.jpg,1280,720
footer,119,678,66,19,video7_5_1_shot6.jpg,1280,720
diagram,75,317,937,54,video7_5_1_shot6.jpg,1280,720
picture,67,382,937,218,video7_5_1_shot6.jpg,1280,720
instructor,950,382,330,337,video7_5_1_shot6.jpg,1280,720
text box,540,607,451,28,video7_5_1_shot6.jpg,1280,720
header,150,9,289,54,video7_5_1_shot7.jpg,1280,720
header,675,47,218,16,video7_5_1_shot7.jpg,1280,720
title,118,110,663,44,video7_5_1_shot7.jpg,1280,720
footer,119,678,65,20,video7_5_1_shot7.jpg,1280,720
instructor,964,380,316,339,video7_5_1_shot7.jpg,1280,720
header,150,9,289,54,video7_5_1_shot8.jpg,1280,720
header,675,47,218,16,video7_5_1_shot8.jpg,1280,720
title,118,110,663,44,video7_5_1_shot8.jpg,1280,720
footer,119,678,65,20,video7_5_1_shot8.jpg,1280,720
text box,120,201,820,67,video7_5_1_shot8.jpg,1280,720
text box,120,293,675,33,video7_5_1_shot8.jpg,1280,720
text box,120,348,603,30,video7_5_1_shot8.jpg,1280,720
instructor,944,385,335,334,video7_5_1_shot8.jpg,1280,720
header,150,9,289,54,video7_5_1_shot9.jpg,1280,720
header,675,47,218,16,video7_5_1_shot9.jpg,1280,720
title,118,110,663,44,video7_5_1_shot9.jpg,1280,720
footer,119,678,65,20,video7_5_1_shot9.jpg,1280,720
text box,120,201,820,67,video7_5_1_shot9.jpg,1280,720
text box,120,293,675,33,video7_5_1_shot9.jpg,1280,720
text box,120,348,603,30,video7_5_1_shot9.jpg,1280,720
instructor,938,385,340,334,video7_5_1_shot9.jpg,1280,720
text box,119,400,839,66,video7_5_1_shot9.jpg,1280,720
text box,120,493,813,68,video7_5_1_shot9.jpg,1280,720
header,149,8,290,55,video7_5_2_shot1.jpg,1280,720
header,675,46,218,18,video7_5_2_shot1.jpg,1280,720
title,379,286,315,41,video7_5_2_shot1.jpg,1280,720
text box,280,436,526,149,video7_5_2_shot1.jpg,1280,720
footer,119,678,66,18,video7_5_2_shot1.jpg,1280,720
instructor,962,377,315,342,video7_5_2_shot1.jpg,1280,720
header,150,9,293,53,video7_5_2_shot10.jpg,1280,720
title,109,107,406,90,video7_5_2_shot10.jpg,1280,720
picture,683,97,285,184,video7_5_2_shot10.jpg,1280,720
header,677,46,218,17,video7_5_2_shot10.jpg,1280,720
diagram,66,310,823,335,video7_5_2_shot10.jpg,1280,720
picture,125,437,284,181,video7_5_2_shot10.jpg,1280,720
footer,117,675,68,21,video7_5_2_shot10.jpg,1280,720
instructor,960,382,319,335,video7_5_2_shot10.jpg,1280,720
header,150,9,293,53,video7_5_2_shot11.jpg,1280,720
title,109,106,406,91,video7_5_2_shot11.jpg,1280,720
picture,688,97,280,184,video7_5_2_shot11.jpg,1280,720
header,675,46,220,17,video7_5_2_shot11.jpg,1280,720
diagram,66,310,823,335,video7_5_2_shot11.jpg,1280,720
picture,125,437,284,181,video7_5_2_shot11.jpg,1280,720
footer,117,675,68,21,video7_5_2_shot11.jpg,1280,720
instructor,960,382,319,335,video7_5_2_shot11.jpg,1280,720
header,150,9,293,53,video7_5_2_shot12.jpg,1280,720
header,677,46,218,17,video7_5_2_shot12.jpg,1280,720
title,122,110,461,41,video7_5_2_shot12.jpg,1280,720
text box,94,200,754,25,video7_5_2_shot12.jpg,1280,720
text box,98,262,487,21,video7_5_2_shot12.jpg,1280,720
text box,99,318,413,27,video7_5_2_shot12.jpg,1280,720
footer,118,676,67,19,video7_5_2_shot12.jpg,1280,720
text box,576,582,448,75,video7_5_2_shot12.jpg,1280,720
instructor,970,390,310,330,video7_5_2_shot12.jpg,1280,720
diagram,867,184,146,49,video7_5_2_shot12.jpg,1280,720
diagram,762,233,76,70,video7_5_2_shot12.jpg,1280,720
diagram,533,297,68,66,video7_5_2_shot12.jpg,1280,720
diagram,607,242,114,61,video7_5_2_shot12.jpg,1280,720
header,150,9,293,53,video7_5_2_shot13.jpg,1280,720
header,677,46,218,17,video7_5_2_shot13.jpg,1280,720
title,122,110,461,41,video7_5_2_shot13.jpg,1280,720
text box,99,200,750,26,video7_5_2_shot13.jpg,1280,720
text box,99,257,484,28,video7_5_2_shot13.jpg,1280,720
text box,102,319,410,25,video7_5_2_shot13.jpg,1280,720
text box,98,377,370,25,video7_5_2_shot13.jpg,1280,720
text box,103,429,525,32,video7_5_2_shot13.jpg,1280,720
diagram,672,345,108,87,video7_5_2_shot13.jpg,1280,720
diagram,789,404,90,73,video7_5_2_shot13.jpg,1280,720
diagram,890,404,94,75,video7_5_2_shot13.jpg,1280,720
text box,576,582,448,75,video7_5_2_shot13.jpg,1280,720
footer,117,678,69,18,video7_5_2_shot13.jpg,1280,720
instructor,960,392,319,325,video7_5_2_shot13.jpg,1280,720
diagram,867,184,146,49,video7_5_2_shot13.jpg,1280,720
diagram,762,233,76,70,video7_5_2_shot13.jpg,1280,720
diagram,533,297,68,66,video7_5_2_shot13.jpg,1280,720
diagram,607,242,114,61,video7_5_2_shot13.jpg,1280,720
header,150,9,293,53,video7_5_2_shot14.jpg,1280,720
header,677,46,218,17,video7_5_2_shot14.jpg,1280,720
title,119,110,464,41,video7_5_2_shot14.jpg,1280,720
text box,576,582,448,75,video7_5_2_shot14.jpg,1280,720
instructor,963,385,316,332,video7_5_2_shot14.jpg,1280,720
footer,118,676,67,19,video7_5_2_shot14.jpg,1280,720
text box,103,204,743,24,video7_5_2_shot14.jpg,1280,720
text box,97,257,486,29,video7_5_2_shot14.jpg,1280,720
text box,99,314,412,29,video7_5_2_shot14.jpg,1280,720
text box,99,378,369,21,video7_5_2_shot14.jpg,1280,720
text box,102,435,525,23,video7_5_2_shot14.jpg,1280,720
text box,103,495,319,27,video7_5_2_shot14.jpg,1280,720
text box,103,549,282,26,video7_5_2_shot14.jpg,1280,720
diagram,867,184,146,49,video7_5_2_shot14.jpg,1280,720
diagram,762,233,76,70,video7_5_2_shot14.jpg,1280,720
diagram,607,242,114,61,video7_5_2_shot14.jpg,1280,720
diagram,672,345,111,88,video7_5_2_shot14.jpg,1280,720
diagram,890,406,93,73,video7_5_2_shot14.jpg,1280,720
diagram,788,404,94,76,video7_5_2_shot14.jpg,1280,720
diagram,597,470,57,55,video7_5_2_shot14.jpg,1280,720
diagram,489,537,67,70,video7_5_2_shot14.jpg,1280,720
diagram,533,297,68,66,video7_5_2_shot14.jpg,1280,720
header,150,6,290,54,video7_5_2_shot15.jpg,1280,720
header,674,47,220,17,video7_5_2_shot15.jpg,1280,720
text box,68,579,403,76,video7_5_2_shot15.jpg,1280,720
footer,120,679,66,18,video7_5_2_shot15.jpg,1280,720
instructor,966,387,314,330,video7_5_2_shot15.jpg,1280,720
title,118,114,230,253,video7_5_2_shot15.jpg,1280,720
header,152,8,287,54,video7_5_2_shot16.jpg,1280,720
title,118,114,230,253,video7_5_2_shot16.jpg,1280,720
text box,67,577,402,76,video7_5_2_shot16.jpg,1280,720
footer,120,679,65,17,video7_5_2_shot16.jpg,1280,720
text box,840,619,158,96,video7_5_2_shot16.jpg,1280,720
instructor,955,390,322,324,video7_5_2_shot16.jpg,1280,720
diagram,492,1,527,709,video7_5_2_shot16.jpg,1280,720
title,120,114,227,250,video7_5_2_shot17.jpg,1280,720
text box,67,577,402,76,video7_5_2_shot17.jpg,1280,720
footer,120,679,65,17,video7_5_2_shot17.jpg,1280,720
diagram,492,1,527,709,video7_5_2_shot17.jpg,1280,720
text box,840,619,158,96,video7_5_2_shot17.jpg,1280,720
instructor,956,402,324,317,video7_5_2_shot17.jpg,1280,720
header,152,8,287,54,video7_5_2_shot17.jpg,1280,720
header,152,8,287,54,video7_5_2_shot18.jpg,1280,720
title,119,114,227,248,video7_5_2_shot18.jpg,1280,720
text box,67,577,402,76,video7_5_2_shot18.jpg,1280,720
footer,120,679,65,17,video7_5_2_shot18.jpg,1280,720
diagram,492,1,527,709,video7_5_2_shot18.jpg,1280,720
instructor,946,391,333,331,video7_5_2_shot18.jpg,1280,720
text box,840,619,158,96,video7_5_2_shot18.jpg,1280,720
header,152,8,287,54,video7_5_2_shot19.jpg,1280,720
title,119,114,226,248,video7_5_2_shot19.jpg,1280,720
text box,67,577,402,76,video7_5_2_shot19.jpg,1280,720
footer,120,679,65,17,video7_5_2_shot19.jpg,1280,720
instructor,970,377,310,342,video7_5_2_shot19.jpg,1280,720
text box,840,619,158,96,video7_5_2_shot19.jpg,1280,720
diagram,490,1,533,708,video7_5_2_shot19.jpg,1280,720
header,149,6,290,58,video7_5_2_shot2.jpg,1280,720
header,675,46,219,18,video7_5_2_shot2.jpg,1280,720
title,132,125,410,44,video7_5_2_shot2.jpg,1280,720
text box,120,201,821,70,video7_5_2_shot2.jpg,1280,720
text box,121,284,650,32,video7_5_2_shot2.jpg,1280,720
instructor,966,378,314,341,video7_5_2_shot2.jpg,1280,720
footer,119,678,67,19,video7_5_2_shot2.jpg,1280,720
header,149,7,288,55,video7_5_2_shot20.jpg,1280,720
header,673,47,220,17,video7_5_2_shot20.jpg,1280,720
title,121,87,770,86,video7_5_2_shot20.jpg,1280,720
diagram,76,192,945,456,video7_5_2_shot20.jpg,1280,720
footer,119,677,66,20,video7_5_2_shot20.jpg,1280,720
instructor,1001,389,277,328,video7_5_2_shot20.jpg,1280,720
header,149,7,288,55,video7_5_2_shot21.jpg,1280,720
title,121,87,770,86,video7_5_2_shot21.jpg,1280,720
header,673,47,220,17,video7_5_2_shot21.jpg,1280,720
diagram,76,192,943,456,video7_5_2_shot21.jpg,1280,720
instructor,972,379,307,339,video7_5_2_shot21.jpg,1280,720
footer,119,677,66,20,video7_5_2_shot21.jpg,1280,720
header,149,7,288,55,video7_5_2_shot22.jpg,1280,720
title,121,85,770,88,video7_5_2_shot22.jpg,1280,720
header,673,47,220,17,video7_5_2_shot22.jpg,1280,720
diagram,75,192,947,456,video7_5_2_shot22.jpg,1280,720
footer,119,677,66,20,video7_5_2_shot22.jpg,1280,720
instructor,984,388,297,332,video7_5_2_shot22.jpg,1280,720
header,149,7,288,55,video7_5_2_shot23.jpg,1280,720
header,673,47,220,17,video7_5_2_shot23.jpg,1280,720
title,121,87,770,86,video7_5_2_shot23.jpg,1280,720
diagram,76,192,944,456,video7_5_2_shot23.jpg,1280,720
footer,119,677,66,20,video7_5_2_shot23.jpg,1280,720
instructor,981,384,299,336,video7_5_2_shot23.jpg,1280,720
header,149,7,288,55,video7_5_2_shot24.jpg,1280,720
header,673,47,220,17,video7_5_2_shot24.jpg,1280,720
diagram,76,192,946,456,video7_5_2_shot24.jpg,1280,720
title,121,87,770,86,video7_5_2_shot24.jpg,1280,720
footer,119,677,66,20,video7_5_2_shot24.jpg,1280,720
instructor,966,381,313,339,video7_5_2_shot24.jpg,1280,720
header,149,7,288,55,video7_5_2_shot25.jpg,1280,720
header,673,47,220,17,video7_5_2_shot25.jpg,1280,720
title,109,111,560,44,video7_5_2_shot25.jpg,1280,720
text box,74,193,429,23,video7_5_2_shot25.jpg,1280,720
instructor,958,376,322,343,video7_5_2_shot25.jpg,1280,720
diagram,69,227,940,437,video7_5_2_shot25.jpg,1280,720
footer,119,679,66,18,video7_5_2_shot25.jpg,1280,720
header,149,7,288,55,video7_5_2_shot26.jpg,1280,720
header,673,47,220,17,video7_5_2_shot26.jpg,1280,720
title,109,111,560,44,video7_5_2_shot26.jpg,1280,720
text box,74,193,429,23,video7_5_2_shot26.jpg,1280,720
footer,119,679,66,18,video7_5_2_shot26.jpg,1280,720
instructor,1025,393,255,326,video7_5_2_shot26.jpg,1280,720
diagram,69,227,940,437,video7_5_2_shot26.jpg,1280,720
header,149,7,288,55,video7_5_2_shot27.jpg,1280,720
header,673,47,220,17,video7_5_2_shot27.jpg,1280,720
title,109,111,560,44,video7_5_2_shot27.jpg,1280,720
text box,74,193,429,23,video7_5_2_shot27.jpg,1280,720
footer,119,679,66,18,video7_5_2_shot27.jpg,1280,720
instructor,975,394,305,326,video7_5_2_shot27.jpg,1280,720
diagram,69,227,940,437,video7_5_2_shot27.jpg,1280,720
header,149,7,288,55,video7_5_2_shot28.jpg,1280,720
header,673,47,220,17,video7_5_2_shot28.jpg,1280,720
title,109,111,560,44,video7_5_2_shot28.jpg,1280,720
text box,73,191,429,26,video7_5_2_shot28.jpg,1280,720
diagram,69,227,940,437,video7_5_2_shot28.jpg,1280,720
footer,117,679,68,18,video7_5_2_shot28.jpg,1280,720
instructor,997,392,283,328,video7_5_2_shot28.jpg,1280,720
header,149,7,291,55,video7_5_2_shot29.jpg,1280,720
title,121,111,357,45,video7_5_2_shot29.jpg,1280,720
header,675,49,218,14,video7_5_2_shot29.jpg,1280,720
footer,120,679,64,15,video7_5_2_shot29.jpg,1280,720
instructor,963,380,316,338,video7_5_2_shot29.jpg,1280,720
header,149,6,290,58,video7_5_2_shot3.jpg,1280,720
header,675,46,219,18,video7_5_2_shot3.jpg,1280,720
title,128,123,330,41,video7_5_2_shot3.jpg,1280,720
diagram,79,304,935,134,video7_5_2_shot3.jpg,1280,720
instructor,968,378,312,341,video7_5_2_shot3.jpg,1280,720
footer,119,678,67,19,video7_5_2_shot3.jpg,1280,720
header,150,9,290,54,video7_5_2_shot30.jpg,1280,720
header,674,47,221,16,video7_5_2_shot30.jpg,1280,720
title,121,110,358,44,video7_5_2_shot30.jpg,1280,720
text box,120,184,334,25,video7_5_2_shot30.jpg,1280,720
footer,119,678,66,18,video7_5_2_shot30.jpg,1280,720
instructor,954,390,326,329,video7_5_2_shot30.jpg,1280,720
header,151,9,289,53,video7_5_2_shot31.jpg,1280,720
header,674,47,220,16,video7_5_2_shot31.jpg,1280,720
title,119,111,359,43,video7_5_2_shot31.jpg,1280,720
footer,117,678,68,19,video7_5_2_shot31.jpg,1280,720
instructor,954,394,325,326,video7_5_2_shot31.jpg,1280,720
text box,117,182,810,217,video7_5_2_shot31.jpg,1280,720
text box,119,414,771,174,video7_5_2_shot31.jpg,1280,720
header,151,9,289,53,video7_5_2_shot32.jpg,1280,720
header,674,47,220,16,video7_5_2_shot32.jpg,1280,720
title,121,109,359,47,video7_5_2_shot32.jpg,1280,720
text box,117,182,810,217,video7_5_2_shot32.jpg,1280,720
text box,119,414,771,174,video7_5_2_shot32.jpg,1280,720
footer,117,678,68,19,video7_5_2_shot32.jpg,1280,720
instructor,953,392,326,327,video7_5_2_shot32.jpg,1280,720
header,150,10,290,52,video7_5_2_shot33.jpg,1280,720
header,679,48,214,15,video7_5_2_shot33.jpg,1280,720
title,120,110,592,43,video7_5_2_shot33.jpg,1280,720
text box,119,184,242,30,video7_5_2_shot33.jpg,1280,720
text box,118,231,572,31,video7_5_2_shot33.jpg,1280,720
picture,753,170,214,430,video7_5_2_shot33.jpg,1280,720
instructor,960,395,320,324,video7_5_2_shot33.jpg,1280,720
footer,119,679,67,18,video7_5_2_shot33.jpg,1280,720
header,150,8,292,53,video7_5_2_shot34.jpg,1280,720
header,673,47,221,17,video7_5_2_shot34.jpg,1280,720
title,120,111,591,46,video7_5_2_shot34.jpg,1280,720
text box,119,187,241,25,video7_5_2_shot34.jpg,1280,720
text box,120,235,570,27,video7_5_2_shot34.jpg,1280,720
text box,122,284,537,112,video7_5_2_shot34.jpg,1280,720
instructor,960,391,316,329,video7_5_2_shot34.jpg,1280,720
footer,118,679,67,17,video7_5_2_shot34.jpg,1280,720
picture,753,170,214,430,video7_5_2_shot34.jpg,1280,720
header,151,9,288,54,video7_5_2_shot35.jpg,1280,720
header,677,47,216,16,video7_5_2_shot35.jpg,1280,720
instructor,960,390,320,329,video7_5_2_shot35.jpg,1280,720
title,122,111,587,41,video7_5_2_shot35.jpg,1280,720
text box,120,187,241,26,video7_5_2_shot35.jpg,1280,720
text box,118,231,569,31,video7_5_2_shot35.jpg,1280,720
text box,119,283,540,111,video7_5_2_shot35.jpg,1280,720
text box,119,418,574,117,video7_5_2_shot35.jpg,1280,720
footer,119,678,66,18,video7_5_2_shot35.jpg,1280,720
picture,753,170,214,430,video7_5_2_shot35.jpg,1280,720
header,151,9,288,54,video7_5_2_shot36.jpg,1280,720
header,677,47,216,16,video7_5_2_shot36.jpg,1280,720
title,122,111,587,41,video7_5_2_shot36.jpg,1280,720
instructor,962,385,318,335,video7_5_2_shot36.jpg,1280,720
footer,122,678,61,18,video7_5_2_shot36.jpg,1280,720
text box,112,178,251,37,video7_5_2_shot36.jpg,1280,720
text box,114,230,577,35,video7_5_2_shot36.jpg,1280,720
text box,118,283,543,116,video7_5_2_shot36.jpg,1280,720
text box,115,412,586,122,video7_5_2_shot36.jpg,1280,720
text box,114,547,586,78,video7_5_2_shot36.jpg,1280,720
picture,753,170,214,430,video7_5_2_shot36.jpg,1280,720
header,149,6,290,58,video7_5_2_shot4.jpg,1280,720
header,675,46,219,18,video7_5_2_shot4.jpg,1280,720
title,118,137,265,38,video7_5_2_shot4.jpg,1280,720
text box,236,191,698,125,video7_5_2_shot4.jpg,1280,720
text box,236,322,713,191,video7_5_2_shot4.jpg,1280,720
instructor,966,385,314,334,video7_5_2_shot4.jpg,1280,720
footer,119,678,67,19,video7_5_2_shot4.jpg,1280,720
header,151,10,291,50,video7_5_2_shot5.jpg,1280,720
header,675,47,218,16,video7_5_2_shot5.jpg,1280,720
title,120,111,406,36,video7_5_2_shot5.jpg,1280,720
footer,120,679,63,18,video7_5_2_shot5.jpg,1280,720
instructor,967,382,312,338,video7_5_2_shot5.jpg,1280,720
header,151,9,288,53,video7_5_2_shot6.jpg,1280,720
title,123,113,400,35,video7_5_2_shot6.jpg,1280,720
text box,123,193,834,116,video7_5_2_shot6.jpg,1280,720
instructor,968,394,312,327,video7_5_2_shot6.jpg,1280,720
footer,120,679,66,20,video7_5_2_shot6.jpg,1280,720
header,674,47,220,15,video7_5_2_shot6.jpg,1280,720
header,152,9,288,54,video7_5_2_shot7.jpg,1280,720
header,673,46,222,17,video7_5_2_shot7.jpg,1280,720
title,122,111,405,33,video7_5_2_shot7.jpg,1280,720
text box,120,192,834,117,video7_5_2_shot7.jpg,1280,720
text box,122,329,757,69,video7_5_2_shot7.jpg,1280,720
text box,122,420,729,29,video7_5_2_shot7.jpg,1280,720
text box,122,471,853,129,video7_5_2_shot7.jpg,1280,720
instructor,965,382,314,338,video7_5_2_shot7.jpg,1280,720
footer,119,678,66,19,video7_5_2_shot7.jpg,1280,720
header,150,9,293,53,video7_5_2_shot8.jpg,1280,720
header,677,46,218,17,video7_5_2_shot8.jpg,1280,720
title,109,106,406,91,video7_5_2_shot8.jpg,1280,720
picture,683,97,285,184,video7_5_2_shot8.jpg,1280,720
picture,125,437,284,181,video7_5_2_shot8.jpg,1280,720
diagram,66,308,823,337,video7_5_2_shot8.jpg,1280,720
footer,112,675,73,25,video7_5_2_shot8.jpg,1280,720
instructor,967,385,313,332,video7_5_2_shot8.jpg,1280,720
